name,latitude,longitude,weight
id_1612,-1.3211296,36.8006627,1
id_1613,-1.3204018,36.8090477,1
id_1614,-1.2849401,36.7931569,1
id_1615,-1.2928709,36.8063133,1
id_1616,-1.2944572,36.8091171,1
id_1617,-1.2944449,36.808923,1
id_1618,-1.2957148,36.8081549,1
id_1619,-1.2959296,36.8082667,1
id_1620,-1.2946882,36.8065013,1
id_1621,-1.2945712,36.8066523,1
id_1622,-1.2949439,36.8060915,1
id_1623,-1.2946974,36.8060237,1
id_1624,-1.2953166,36.8060699,1
id_1625,-1.2953043,36.806264,1
id_1626,-1.2964238,36.8068565,1
id_1627,-1.3035206,36.8083045,1
id_1628,-1.3123243,36.7794069,1
id_1629,-1.3123096,36.7794129,1
id_1630,-1.2974386,36.8018078,1
id_1631,-1.2979916,36.800926,1
id_1632,-1.2996712,36.8004929,1
id_1633,-1.2994626,36.799872,1
id_1634,-1.3024307,36.8016304,1
id_1635,-1.3046842,36.8004825,1
id_1636,-1.2989618,36.799752,1
id_1637,-1.3004602,36.7956411,1
id_1638,-1.3007247,36.7945562,1
id_1639,-1.3019178,36.7931234,1
id_1640,-1.3022058,36.7890943,1
id_1641,-1.2992193,36.7654797,1
id_1642,-1.3012987,36.7712159,1
id_1643,-1.3032962,36.7717793,1
id_1644,-1.3031063,36.772632,1
id_1645,-1.2997192,36.7729864,1
id_1646,-1.2999836,36.772962,1
id_1647,-1.2998932,36.7732098,1
id_1648,-1.2988722,36.7741841,1
id_1649,-1.2989191,36.7729051,1
id_1650,-1.2992706,36.7769599,1
id_1651,-1.29913,36.7771105,1
id_1652,-1.2998195,36.7788248,1
id_1653,-1.2994881,36.7790693,1
id_1654,-1.2990799,36.7788003,1
id_1655,-1.3007066,36.7792166,1
id_1656,-1.3008639,36.7793505,1
id_1657,-1.3008572,36.7804822,1
id_1658,-1.3020824,36.7797557,1
id_1659,-1.3011619,36.7805593,1
id_1660,-1.300479,36.781691,1
id_1661,-1.3010146,36.782066,1
id_1662,-1.3025243,36.7813729,1
id_1663,-1.2991721,36.7839618,1
id_1664,-1.2994451,36.7843272,1
id_1665,-1.3008255,36.7840907,1
id_1666,-1.3003352,36.7846388,1
id_1667,-1.3007217,36.7845368,1
id_1668,-1.2932447,36.7911273,1
id_1669,-1.2944252,36.7911984,1
id_1670,-1.2942425,36.7913157,1
id_1671,-1.2947232,36.7912792,1
id_1672,-1.2948866,36.7913099,1
id_1673,-1.2946282,36.7908289,1
id_1674,-1.294256,36.7908907,1
id_1675,-1.298534,36.7877934,1
id_1676,-1.2982473,36.7904965,1
id_1677,-1.2980435,36.7897753,1
id_1678,-1.2980819,36.7892157,1
id_1679,-1.2981223,36.7890099,1
id_1680,-1.3008255,36.7868061,1
id_1681,-1.3010177,36.7868715,1
id_1682,-1.3008851,36.7874349,1
id_1683,-1.3008274,36.787308,1
id_1684,-1.3005832,36.7867638,1
id_1685,-1.3009389,36.7872311,1
id_1686,-1.3007447,36.7869695,1
id_1687,-1.300762,36.7869003,1
id_1688,-1.3010658,36.7871561,1
id_1689,-1.3005313,36.7876369,1
id_1690,-1.3006486,36.7876792,1
id_1691,-1.3009005,36.7877061,1
id_1692,-1.3017906,36.7886003,1
id_1693,-1.3001655,36.7846757,1
id_1694,-1.3000406,36.7846643,1
id_1695,-1.3005606,36.785675,1
id_1696,-1.2992073,36.7847075,1
id_1697,-1.2988031,36.7845939,1
id_1698,-1.2975225,36.784578,1
id_1699,-1.2989298,36.7864927,1
id_1700,-1.2990075,36.78756,1
id_1701,-1.2990461,36.7869695,1
id_1702,-1.2989621,36.787644,1
id_1703,-1.3001528,36.7885567,1
id_1704,-1.3001464,36.7887753,1
id_1705,-1.3010569,36.7891443,1
id_1706,-1.3031986,36.788822,1
id_1707,-1.2997581,36.7919678,1
id_1708,-1.2978288,36.7942272,1
id_1709,-1.2958763,36.7998734,1
id_1710,-1.2955372,36.7987698,1
id_1711,-1.2951883,36.7988162,1
id_1712,-1.2952324,36.7980541,1
id_1713,-1.2952192,36.7979745,1
id_1714,-1.2932711,36.7911666,1
id_1715,-1.2947068,36.7971086,1
id_1716,-1.2959759,36.7951668,1
id_1717,-1.2939319,36.7935937,1
id_1718,-1.2942592,36.7937284,1
id_1719,-1.2939432,36.7928578,1
id_1720,-1.2960507,36.7933628,1
id_1721,-1.2950577,36.7907928,1
id_1722,-1.2892279,36.783367,1
id_1723,-1.2909763,36.7827045,1
id_1724,-1.2929046,36.7895861,1
id_1725,-1.2927893,36.7876979,1
id_1726,-1.2928644,36.7876496,1
id_1727,-1.2928771,36.7875892,1
id_1728,-1.2929488,36.7879808,1
id_1729,-1.2928582,36.787988,1
id_1730,-1.2928902,36.7879814,1
id_1731,-1.2928193,36.7876262,1
id_1732,-1.2929747,36.7877929,1
id_1733,-1.2930547,36.787671,1
id_1734,-1.2929166,36.7876161,1
id_1735,-1.2928243,36.7881399,1
id_1736,-1.2944362,36.7869472,1
id_1737,-1.2945581,36.7871642,1
id_1738,-1.294897,36.7871832,1
id_1739,-1.2948321,36.7879466,1
id_1740,-1.294783,36.7877993,1
id_1741,-1.2940612,36.7877038,1
id_1742,-1.2934846,36.7859257,1
id_1743,-1.2926573,36.7867718,1
id_1744,-1.2923712,36.7895859,1
id_1745,-1.2923208,36.7906043,1
id_1746,-1.2925503,36.790693,1
id_1747,-1.292504,36.789832,1
id_1748,-1.29224,36.7911521,1
id_1749,-1.2922113,36.7922139,1
id_1750,-1.2927538,36.7919165,1
id_1751,-1.2929572,36.7920209,1
id_1752,-1.2927825,36.7923861,1
id_1753,-1.2933171,36.7933201,1
id_1754,-1.292952,36.7939149,1
id_1755,-1.2922113,36.7951698,1
id_1756,-1.2943239,36.79841,1
id_1757,-1.2945013,36.7983291,1
id_1758,-1.2943735,36.7986474,1
id_1759,-1.2938753,36.7989605,1
id_1760,-1.2946343,36.7992448,1
id_1761,-1.2947438,36.7996909,1
id_1762,-1.2946604,36.7998918,1
id_1763,-1.2900959,36.8045512,1
id_1764,-1.2908634,36.8074714,1
id_1765,-1.2878336,36.8082998,1
id_1766,-1.2975701,36.7618159,1
id_1767,-1.2611623,36.8039697,1
id_1768,-1.2918624,36.7908057,1
id_1769,-1.2977774,36.7650974,1
id_1770,-1.2978766,36.7735651,1
id_1771,-1.2639267,36.809492,1
id_1772,-1.2813312,36.784035,1
id_1773,-1.2878123,36.7877829,1
id_1774,-1.2870561,36.7869783,1
id_1775,-1.2879732,36.7862058,1
id_1776,-1.290333,36.7872894,1
id_1777,-1.2862141,36.7839259,1
id_1778,-1.2859782,36.7851812,1
id_1779,-1.2800949,36.7786581,1
id_1780,-1.2877001,36.7790845,1
id_1781,-1.292843,36.7815046,1
id_1782,-1.2902607,36.7808145,1
id_1783,-1.2910061,36.7789967,1
id_1784,-1.2943836,36.7746906,1
id_1785,-1.2944698,36.7764499,1
id_1786,-1.2960747,36.7735136,1
id_1787,-1.2960808,36.7733534,1
id_1788,-1.2973437,36.7772201,1
id_1789,-1.2987538,36.7783502,1
id_1790,-1.2724185,36.7934237,1
id_1791,-1.2621806,36.7896504,1
id_1792,-1.2622944,36.7864554,1
id_1793,-1.2601834,36.7840611,1
id_1794,-1.2606299,36.7838429,1
id_1795,-1.2595295,36.7776553,1
id_1796,-1.2598385,36.7762042,1
id_1797,-1.2591956,36.7797094,1
id_1798,-1.2586857,36.781478,1
id_1799,-1.2640028,36.8032758,1
id_1800,-1.2645563,36.8028655,1
id_1801,-1.2644391,36.8026896,1
id_1802,-1.2573965,36.8034028,1
id_1803,-1.2590147,36.8066628,1
id_1804,-1.263171,36.8082895,1
id_1805,-1.297299,36.7763701,1
id_1806,-1.2885817,36.7913094,1
id_1807,-1.2887111,36.7922065,1
id_1808,-1.2851486,36.7915978,1
id_1809,-1.2909999,36.7929151,1
id_1810,-1.2920693,36.7939689,1
id_1811,-1.2898101,36.7949569,1
id_1812,-1.2762419,36.8076326,1
id_1813,-1.2772584,36.8058428,1
id_1814,-1.2899999,36.767382,1
id_1815,-1.2754625,36.7664576,1
id_1816,-1.290013,36.767767,1
id_1817,-1.2900208,36.7681345,1
id_1818,-1.2881129,36.7696879,1
id_1819,-1.2668519,36.7677985,1
id_1820,-1.2902552,36.7647277,1
id_1821,-1.2773581,36.7626582,1
id_1822,-1.2655028,36.8088076,1
id_1823,-1.2608553,36.8044694,1
id_1824,-1.2693776,36.8095501,1
id_1825,-1.2596704,36.8023954,1
id_1826,-1.2648843,36.803928,1
id_1827,-1.265064,36.8042579,1
id_1828,-1.2648414,36.8038395,1
id_1829,-1.2706779,36.802947,1
id_1830,-1.2655547,36.8047677,1
id_1831,-1.2645807,36.8054458,1
id_1832,-1.2644603,36.8058038,1
id_1833,-1.2653138,36.8063753,1
id_1834,-1.2637627,36.8023948,1
id_1835,-1.2598519,36.7966415,1
id_1836,-1.2592291,36.7943485,1
id_1837,-1.2563802,36.7895505,1
id_1838,-1.2580884,36.7886896,1
id_1839,-1.2622619,36.7418818,1
id_1840,-1.2650269,36.737457,1
id_1841,-1.264588,36.733161,1
id_1842,-1.2634566,36.7441485,1
id_1843,-1.2652235,36.7410973,1
id_1844,-1.2682273,36.7537694,1
id_1845,-1.2892373,36.802111,1
id_1846,-1.280949,36.7926555,1
id_1847,-1.3361022,36.713582,1
id_1848,-1.2853083,36.7900811,1
id_1849,-1.2754929,36.8085165,1
id_1850,-1.3078781,36.7862036,1
id_1851,-1.2893701,36.791557,1
id_1852,-1.2953435,36.7637776,1
id_1853,-1.2923993,36.7761406,1
id_1854,-1.2718113,36.8071993,1
id_1855,-1.2991689,36.7703708,1
id_1856,-1.2894579,36.7895379,1
id_1857,-1.2920569,36.7822257,1
id_1858,-1.2667548,36.7195643,1
id_1859,-1.2669198,36.7196545,1
id_1860,-1.2636457,36.7162777,1
id_1861,-1.2645324,36.7272224,1
id_1862,-1.2665228,36.7528459,1
id_1863,-1.2634067,36.7344417,1
id_1864,-1.263665,36.732115,1
id_1865,-1.2630942,36.7324742,1
id_1866,-1.2633492,36.7315583,1
id_1867,-1.2631569,36.7228124,1
id_1868,-1.263215,36.7222494,1
id_1869,-1.263525,36.7226017,1
id_1870,-1.26516,36.7501517,1
id_1871,-1.2551672,36.7248097,1
id_1872,-1.2553453,36.7250758,1
id_1873,-1.2559953,36.7228349,1
id_1874,-1.2560066,36.722903,1
id_1875,-1.2594008,36.7217833,1
id_1876,-1.2650351,36.7493538,1
id_1877,-1.3363923,36.7799596,1
id_1878,-1.2715967,36.7496111,1
id_1879,-1.2717244,36.7505867,1
id_1880,-1.2717229,36.7505202,1
id_1881,-1.27135,36.7507083,1
id_1882,-1.2709188,36.75056,1
id_1883,-1.2700172,36.7507031,1
id_1884,-1.2700463,36.750788,1
id_1885,-1.269114,36.749848,1
id_1886,-1.2691682,36.7491589,1
id_1887,-1.2714539,36.7467767,1
id_1888,-1.2734067,36.7456667,1
id_1889,-1.2725287,36.7457578,1
id_1890,-1.2715039,36.7467665,1
id_1891,-1.2707762,36.7482654,1
id_1892,-1.2715372,36.7470867,1
id_1893,-1.2712668,36.7473512,1
id_1894,-1.2733465,36.7455638,1
id_1895,-1.2723706,36.7457423,1
id_1896,-1.2723753,36.7457363,1
id_1897,-1.2723982,36.745715,1
id_1898,-1.2665045,36.7528442,1
id_1899,-1.2744436,36.7377516,1
id_1900,-1.275428,36.7424839,1
id_1901,-1.2746061,36.7372717,1
id_1902,-1.2746222,36.7373211,1
id_1903,-1.2740552,36.7404788,1
id_1904,-1.2740576,36.7404853,1
id_1905,-1.2734309,36.7385723,1
id_1906,-1.2747512,36.7413875,1
id_1907,-1.2743335,36.7377394,1
id_1908,-1.2742699,36.7377188,1
id_1909,-1.2557006,36.7241139,1
id_1910,-1.2556812,36.7239417,1
id_1911,-1.2632622,36.7501315,1
id_1912,-1.2632929,36.7501806,1
id_1913,-1.263678,36.7494937,1
id_1914,-1.2634332,36.7510712,1
id_1915,-1.2635017,36.7510744,1
id_1916,-1.2592852,36.7440152,1
id_1917,-1.2641323,36.741763,1
id_1918,-1.2641212,36.7419356,1
id_1919,-1.2641833,36.7360833,1
id_1920,-1.2641353,36.7359588,1
id_1921,-1.2641491,36.7360059,1
id_1922,-1.263245,36.7515706,1
id_1923,-1.2632271,36.7515242,1
id_1924,-1.266696,36.7508903,1
id_1925,-1.2667068,36.7508911,1
id_1926,-1.2613364,36.7380629,1
id_1927,-1.2614221,36.7378738,1
id_1928,-1.2626283,36.7391419,1
id_1929,-1.2625789,36.7390446,1
id_1930,-1.2668525,36.7476354,1
id_1931,-1.2654831,36.7485165,1
id_1932,-1.2660458,36.7483665,1
id_1933,-1.2663048,36.7480471,1
id_1934,-1.2669113,36.7475456,1
id_1935,-1.2659054,36.7471275,1
id_1936,-1.2656276,36.7481407,1
id_1937,-1.2658564,36.7479894,1
id_1938,-1.266383,36.7486089,1
id_1939,-1.2734592,36.7432817,1
id_1940,-1.2729015,36.7432177,1
id_1941,-1.2706961,36.74407,1
id_1942,-1.2734627,36.743277,1
id_1943,-1.2728871,36.7432006,1
id_1944,-1.2717421,36.7428123,1
id_1945,-1.2717196,36.7428381,1
id_1946,-1.2703817,36.7424925,1
id_1947,-1.2688716,36.7532829,1
id_1948,-1.2688906,36.7532643,1
id_1949,-1.2752185,36.7385526,1
id_1950,-1.2752225,36.7385183,1
id_1951,-1.2734237,36.7386167,1
id_1952,-1.2762056,36.7411434,1
id_1953,-1.2685692,36.7524797,1
id_1954,-1.2726271,36.7464425,1
id_1955,-1.272625,36.7464404,1
id_1956,-1.271845,36.7474826,1
id_1957,-1.2683852,36.7509308,1
id_1958,-1.2683421,36.7509294,1
id_1959,-1.2685843,36.7503607,1
id_1960,-1.268554,36.7504107,1
id_1961,-1.2681238,36.7487533,1
id_1962,-1.2704542,36.7472839,1
id_1963,-1.2669144,36.7487776,1
id_1964,-1.2668863,36.7488015,1
id_1965,-1.2685067,36.7527039,1
id_1966,-1.2683815,36.7354631,1
id_1967,-1.2661692,36.7329752,1
id_1968,-1.2658857,36.73197,1
id_1969,-1.2652233,36.7310715,1
id_1970,-1.2652386,36.7311175,1
id_1971,-1.2735749,36.7383301,1
id_1972,-1.2754537,36.7356895,1
id_1973,-1.2661504,36.7329492,1
id_1974,-1.2656724,36.7319537,1
id_1975,-1.2656557,36.732867,1
id_1976,-1.2678489,36.7317235,1
id_1977,-1.2677942,36.7316326,1
id_1978,-1.2701146,36.7358658,1
id_1979,-1.2747583,36.7365367,1
id_1980,-1.2754444,36.7355487,1
id_1981,-1.275473,36.735636,1
id_1982,-1.2674626,36.7321738,1
id_1983,-1.265833,36.7319331,1
id_1984,-1.2678171,36.7325098,1
id_1985,-1.2559633,36.7634117,1
id_1986,-1.2647274,36.7199694,1
id_1987,-1.2647912,36.7201431,1
id_1988,-1.2591283,36.7566955,1
id_1989,-1.2591722,36.7566435,1
id_1990,-1.2533773,36.7626394,1
id_1991,-1.2688374,36.7458638,1
id_1992,-1.2689518,36.7457916,1
id_1993,-1.2747403,36.7433617,1
id_1994,-1.2684719,36.7452776,1
id_1995,-1.2684797,36.7452967,1
id_1996,-1.2689056,36.7441119,1
id_1997,-1.2689383,36.7440493,1
id_1998,-1.2766951,36.7436851,1
id_1999,-1.2744772,36.7428631,1
id_2000,-1.2671195,36.7416436,1
id_2001,-1.2686701,36.7450803,1
id_2002,-1.2687899,36.7458335,1
id_2003,-1.264927,36.7473795,1
id_2004,-1.2736426,36.7435345,1
id_2005,-1.2715901,36.7520439,1
id_2006,-1.2716093,36.7520126,1
id_2007,-1.2673593,36.7525542,1
id_2008,-1.2675479,36.7531415,1
id_2009,-1.267371,36.7526169,1
id_2010,-1.2674648,36.7532194,1
id_2011,-1.2573078,36.7615374,1
id_2012,-1.2615738,36.7512381,1
id_2013,-1.2624935,36.7513918,1
id_2014,-1.2584023,36.7585869,1
id_2015,-1.2584579,36.7586531,1
id_2016,-1.2584994,36.7589742,1
id_2017,-1.2566547,36.7623592,1
id_2018,-1.255827,36.7821671,1
id_2019,-1.2557577,36.782018,1
id_2020,-1.2544128,36.7809497,1
id_2021,-1.2664145,36.7566331,1
id_2022,-1.2644956,36.7514453,1
id_2023,-1.2665272,36.7567315,1
id_2024,-1.2660441,36.7548677,1
id_2025,-1.2660646,36.7549058,1
id_2026,-1.2676486,36.7615857,1
id_2027,-1.2676357,36.7614892,1
id_2028,-1.2677106,36.761683,1
id_2029,-1.2685324,36.7578672,1
id_2030,-1.2685194,36.757857,1
id_2031,-1.26831,36.7575148,1
id_2032,-1.2682807,36.7575564,1
id_2033,-1.2723933,36.7540233,1
id_2034,-1.2725517,36.7540933,1
id_2035,-1.2732425,36.7546345,1
id_2036,-1.2732442,36.7545412,1
id_2037,-1.2722717,36.7548078,1
id_2038,-1.271935,36.7567817,1
id_2039,-1.2707798,36.7575593,1
id_2040,-1.2709483,36.7576633,1
id_2041,-1.2687263,36.7561398,1
id_2042,-1.2687359,36.756133,1
id_2043,-1.2724344,36.7540833,1
id_2044,-1.2689994,36.7582787,1
id_2045,-1.2696719,36.7549656,1
id_2046,-1.2696997,36.7550129,1
id_2047,-1.2690934,36.758176,1
id_2048,-1.2690212,36.7580829,1
id_2049,-1.2692557,36.7572452,1
id_2050,-1.2577052,36.7598229,1
id_2051,-1.257842,36.7587608,1
id_2052,-1.2578707,36.7585456,1
id_2053,-1.267202,36.7552769,1
id_2054,-1.2724963,36.7517833,1
id_2055,-1.271155,36.7521817,1
id_2056,-1.2711007,36.7521851,1
id_2057,-1.2699767,36.7546533,1
id_2058,-1.2699522,36.7547605,1
id_2059,-1.2691745,36.7598382,1
id_2060,-1.2666655,36.7624238,1
id_2061,-1.2659588,36.7631938,1
id_2062,-1.2643819,36.7548531,1
id_2063,-1.2640126,36.7584588,1
id_2064,-1.2677583,36.7536175,1
id_2065,-1.2591794,36.7568561,1
id_2066,-1.2562606,36.7635735,1
id_2067,-1.2692636,36.7595471,1
id_2068,-1.2654909,36.7503073,1
id_2069,-1.2659062,36.7555103,1
id_2070,-1.2662076,36.7561394,1
id_2071,-1.267264,36.7552745,1
id_2072,-1.2737347,36.7526422,1
id_2073,-1.2737017,36.75278,1
id_2074,-1.2736985,36.7529541,1
id_2075,-1.2737942,36.7523445,1
id_2076,-1.2747069,36.7500902,1
id_2077,-1.2746361,36.7499644,1
id_2078,-1.2716575,36.7522506,1
id_2079,-1.2715746,36.7522757,1
id_2080,-1.2715542,36.7538008,1
id_2081,-1.2717333,36.7534742,1
id_2082,-1.2701883,36.7547533,1
id_2083,-1.2701425,36.75476,1
id_2084,-1.2703267,36.7548217,1
id_2085,-1.2617242,36.8079855,1
id_2086,-1.2618184,36.8081221,1
id_2087,-1.2593339,36.7974043,1
id_2088,-1.2605106,36.7963839,1
id_2089,-1.2664112,36.7486761,1
id_2090,-1.2734888,36.7445419,1
id_2091,-1.2735054,36.7446272,1
id_2092,-1.2653345,36.7485851,1
id_2093,-1.2907063,36.8053387,1
id_2094,-1.290931,36.8050659,1
id_2095,-1.2960739,36.8082268,1
id_2096,-1.3098412,36.7919168,1
id_2097,-1.309111,36.7893961,1
id_2098,-1.3076775,36.7719005,1
id_2099,-1.2889462,36.7863561,1
id_2100,-1.2623364,36.8023858,1
id_2101,-1.3006632,36.779892,1
id_2102,-1.2622751,36.8027813,1
id_2103,-1.2792179,36.7705728,1
id_2104,-1.2793359,36.7705407,1
id_2105,-1.2979197,36.7624072,1
id_2106,-1.2995335,36.7584912,1
id_2107,-1.3002001,36.7568716,1
id_2108,-1.3002769,36.7566071,1
id_2109,-1.3003536,36.7562552,1
id_2110,-1.3013292,36.7539297,1
id_2111,-1.3018315,36.7451455,1
id_2112,-1.3053305,36.7425518,1
id_2113,-1.2554402,36.8091751,1
id_2114,-1.3192656,36.6676567,1
id_2115,-1.2542582,36.7925111,1
id_2116,-1.267846,36.7743809,1
id_2117,-1.2783343,36.7695875,1
id_2118,-1.2798369,36.7698076,1
id_2119,-1.2800526,36.7701534,1
id_2120,-1.2808697,36.7692314,1
id_2121,-1.2802599,36.7706249,1
id_2122,-1.2815242,36.7669424,1
id_2123,-1.285308,36.7604913,1
id_2124,-1.2606114,36.7754921,1
id_2125,-1.2884384,36.7607784,1
id_2126,-1.2841925,36.7645933,1
id_2127,-1.2832384,36.7661247,1
id_2128,-1.2821475,36.7666552,1
id_2129,-1.2867616,36.7619326,1
id_2130,-1.2860213,36.7619825,1
id_2131,-1.3435283,36.7645272,1
id_2132,-1.3197978,36.7033084,1
id_2133,-1.3195257,36.7035431,1
id_2134,-1.3171849,36.7182965,1
id_2135,-1.3178264,36.7172422,1
id_2136,-1.3210884,36.7096225,1
id_2137,-1.3202527,36.7041621,1
id_2138,-1.2760064,36.7923995,1
id_2139,-1.2757517,36.7918389,1
id_2140,-1.260429,36.8038372,1
id_2141,-1.2691318,36.8099038,1
id_2142,-1.2653582,36.806472,1
id_2143,-1.2654218,36.8065881,1
id_2144,-1.2626794,36.8038886,1
id_2145,-1.2625226,36.8038308,1
id_2146,-1.2589503,36.8021551,1
id_2147,-1.2998688,36.7730242,1
id_2148,-1.2984074,36.7712486,1
id_2149,-1.2938388,36.7660751,1
id_2150,-1.2998733,36.7729434,1
id_2151,-1.2991308,36.7905161,1
id_2152,-1.2987666,36.7785802,1
id_2153,-1.2991998,36.7797425,1
id_2154,-1.2996772,36.78088,1
id_2155,-1.3014639,36.7878752,1
id_2156,-1.2936402,36.781938,1
id_2157,-1.2641351,36.8040504,1
id_2158,-1.262429,36.8023974,1
id_2159,-1.3304523,36.6789258,1
id_2160,-1.3320247,36.6750308,1
id_2161,-1.3333292,36.6754291,1
id_2162,-1.3339611,36.6750629,1
id_2163,-1.3339865,36.6740295,1
id_2164,-1.3341443,36.6729351,1
id_2165,-1.335386,36.6726399,1
id_2166,-1.3371302,36.6729513,1
id_2167,-1.3412387,36.6669223,1
id_2168,-1.3414,36.6669454,1
id_2169,-1.3420201,36.6667147,1
id_2170,-1.3421287,36.6668584,1
id_2171,-1.3419149,36.6673318,1
id_2172,-1.3451689,36.6677143,1
id_2173,-1.3411754,36.7537955,1
id_2174,-1.3406325,36.7532101,1
id_2175,-1.3401973,36.7502721,1
id_2176,-1.3398136,36.7479933,1
id_2177,-1.2606927,36.8034384,1
id_2178,-1.2634065,36.7316515,1
id_2179,-1.2665717,36.7455403,1
id_2180,-1.27113,36.74729,1
id_2181,-1.2666063,36.7497321,1
id_2182,-1.2665958,36.7497179,1
id_2183,-1.2662992,36.7501967,1
id_2184,-1.2665521,36.7455267,1
id_2185,-1.2662393,36.7501794,1
id_2186,-1.2631775,36.7308987,1
id_2187,-1.2664546,36.7994402,1
id_2188,-1.2545534,36.6929265,1
id_2189,-1.2582706,36.7035579,1
id_2190,-1.259512,36.7079973,1
id_2191,-1.2604857,36.7091985,1
id_2192,-1.2605912,36.7101643,1
id_2193,-1.2574127,36.8092596,1
id_2194,-1.2720948,36.806694,1
id_2195,-1.2698193,36.7973459,1
id_2196,-1.294849,36.7970997,1
id_2197,-1.2899363,36.773464,1
id_2198,-1.2636016,36.8024474,1
id_2199,-1.2943287,36.7984861,1
id_2200,-1.3175308,36.7038974,1
id_2201,-1.2666349,36.7929061,1
id_2202,-1.2669445,36.7981341,1
id_2203,-1.2581577,36.7887123,1
id_2204,-1.3145344,36.7787335,1
id_2205,-1.296921,36.7821333,1
id_2206,-1.3342324,36.7801859,1
id_2207,-1.3096977,36.7803875,1
id_2208,-1.2786091,36.7690567,1
id_2209,-1.2981281,36.7629598,1
id_2210,-1.2994239,36.757906,1
id_2211,-1.2652156,36.8018439,1
id_2212,-1.265288,36.8019136,1
id_2213,-1.321734,36.8013825,1
id_2214,-1.3223239,36.8014576,1
id_2215,-1.3223356,36.797536,1
id_2216,-1.3213817,36.797758,1
id_2217,-1.3307185,36.7880116,1
id_2218,-1.3357214,36.7876071,1
id_2219,-1.3378997,36.767714,1
id_2220,-1.33402,36.7528545,1
id_2221,-1.3429611,36.7431955,1
id_2222,-1.3384261,36.738366,1
id_2223,-1.3408576,36.7371109,1
id_2224,-1.3450192,36.7140551,1
id_2225,-1.3294607,36.7146634,1
id_2226,-1.3300237,36.7144918,1
id_2227,-1.2936549,36.7816028,1
id_2228,-1.3061673,36.7379984,1
id_2229,-1.3005095,36.7559931,1
id_2230,-1.2892802,36.7896374,1
id_2231,-1.2559847,36.7918204,1
id_2232,-1.2582901,36.7887406,1
id_2233,-1.2965313,36.7940805,1
id_2234,-1.2606237,36.8024273,1
id_2235,-1.2633273,36.8093419,1
id_2236,-1.3080084,36.7820293,1
id_2237,-1.2628527,36.8058605,1
id_2238,-1.2631678,36.8063443,1
id_2239,-1.2908639,36.7829145,1
id_2240,-1.3003632,36.7814289,1
id_2241,-1.3051409,36.7694611,1
id_2242,-1.3070067,36.8023008,1
id_2243,-1.2927913,36.7915287,1
id_2244,-1.2542647,36.7921727,1
id_2245,-1.2695226,36.8073829,1
id_2246,-1.2914241,36.7672515,1
id_2247,-1.2532576,36.6849127,1
id_2248,-1.290901,36.7701351,1
id_2249,-1.3198435,36.7039821,1
id_2250,-1.3120133,36.7765767,1
id_2251,-1.3112825,36.7774703,1
id_2252,-1.3110317,36.7761733,1
id_2253,-1.3149098,36.7846243,1
id_2254,-1.3153196,36.7819444,1
id_2255,-1.31516,36.7815167,1
id_2256,-1.300291,36.7819088,1
id_2257,-1.2645979,36.7495995,1
id_2258,-1.2994473,36.782335,1
id_2259,-1.3233757,36.802695,1
id_2260,-1.3220082,36.8021359,1
id_2261,-1.3243179,36.8032179,1
id_2262,-1.3230036,36.706266,1
id_2263,-1.3172349,36.7190072,1
id_2264,-1.3381639,36.6697555,1
id_2265,-1.2653633,36.6685652,1
id_2266,-1.2726383,36.7374517,1
id_2267,-1.2726817,36.7373467,1
id_2268,-1.273185,36.7441183,1
id_2269,-1.2672683,36.752515,1
id_2270,-1.267335,36.7525167,1
id_2271,-1.2685383,36.746885,1
id_2272,-1.2685867,36.7467933,1
id_2273,-1.2691717,36.74892,1
id_2274,-1.268125,36.74641,1
id_2275,-1.3042465,36.7712894,1
id_2276,-1.2623995,36.8006975,1
id_2277,-1.3407826,36.757517,1
id_2278,-1.3409968,36.7563066,1
id_2279,-1.30029,36.7817423,1
id_2280,-1.31009,36.78192,1
id_2281,-1.31463,36.796375,1
id_2282,-1.3086922,36.7732159,1
id_2283,-1.30776,36.78075,1
id_2284,-1.3116483,36.788155,1
id_2285,-1.3113383,36.7851,1
id_2286,-1.3155729,36.7805751,1
id_2287,-1.3144733,36.7763167,1
id_2288,-1.3078951,36.7728581,1
id_2289,-1.3132583,36.7900117,1
id_2290,-1.3120617,36.7785517,1
id_2291,-1.3076217,36.7810267,1
id_2292,-1.3088167,36.7761853,1
id_2293,-1.3106165,36.7742621,1
id_2294,-1.3147614,36.7920263,1
id_2295,-1.3112891,36.782289,1
id_2296,-1.3110298,36.7738124,1
id_2297,-1.3071183,36.7879833,1
id_2298,-1.316215,36.78019,1
id_2299,-1.3168533,36.7828467,1
id_2300,-1.308625,36.7850167,1
id_2301,-1.3117381,36.7935491,1
id_2302,-1.317265,36.796085,1
id_2303,-1.311865,36.79817,1
id_2304,-1.3076117,36.7720924,1
id_2305,-1.3144067,36.7915567,1
id_2306,-1.3129604,36.7843818,1
id_2307,-1.3161517,36.7760183,1
id_2308,-1.3110298,36.7749831,1
id_2309,-1.3104112,36.7739628,1
id_2310,-1.3150767,36.7966933,1
id_2311,-1.3068833,36.786685,1
id_2312,-1.312125,36.793995,1
id_2313,-1.3114647,36.7879884,1
id_2314,-1.306065,36.7881533,1
id_2315,-1.307525,36.7862267,1
id_2316,-1.3124817,36.7793433,1
id_2317,-1.3142683,36.7788467,1
id_2318,-1.3175083,36.7765933,1
